#{"t_start": 1730710221.010298, "env_id": "None"}
r,l,t
-97.38328,100,116.413274
-97.38328,100,116.456853
-97.38328,100,116.50029
-99.191505,100,116.564613
-97.797865,100,116.622141
-98.456323,100,116.679874
-99.014537,100,116.737097
-99.117156,100,116.794617
-97.475965,100,116.852726
-97.553992,100,118.273754
-98.025239,100,118.354367
-98.240781,100,118.42909
-99.214078,100,118.501093
-98.161835,100,118.555547
-98.402816,100,118.60852
-98.106224,100,118.660276
-98.013539,100,118.711172
-98.161835,100,118.761708
-98.699408,100,118.833273
-98.918509,100,118.898614
-97.939391,100,118.96437
-99.249605,100,119.027191
-99.18369,100,119.090031
-98.572742,100,119.151921
-98.724584,100,119.213168
-98.28857,100,119.27264
-98.499368,100,119.331867
-98.555752,100,119.391497
-98.347205,100,119.436467
-98.124761,100,119.481639
-98.402816,100,119.524606
-98.143298,100,119.569026
-98.273057,100,119.612549
-98.520474,100,119.675445
-98.050613,100,119.732502
-98.916713,100,119.789359
-97.624262,100,119.847021
-99.314747,100,119.904814
-98.699408,100,119.961697
-97.420354,100,120.019557
-98.992844,100,121.333102
-98.748971,100,121.405562
-98.358774,100,121.476732
-97.38328,100,121.528059
-97.38328,100,121.580162
-97.38328,100,121.631325
-97.38328,100,121.681504
-97.38328,100,121.730201
-98.263196,100,121.801929
-98.969644,100,121.866486
-97.38328,100,121.929692
-99.441936,100,121.993294
-97.944189,100,122.058075
-98.018337,100,122.119972
-98.985081,100,122.181782
-97.895414,100,122.243922
-97.499367,100,122.303641
-97.754021,100,122.363119
-97.38328,100,122.408599
-97.38328,100,122.453843
-97.38328,100,122.499173
-97.38328,100,122.545494
-97.38328,100,122.590877
-98.334386,100,122.655509
-98.755019,100,122.722756
-97.735484,100,122.781803
-97.513039,100,122.844001
-99.358654,100,122.9061
-97.651541,100,122.970706
-99.041619,100,123.03303
-98.402816,100,124.392996
-99.131946,100,124.466839
-99.107995,100,124.540595
-98.328668,100,124.594609
-98.198909,100,124.645603
-97.772558,100,124.696637
-98.050613,100,124.748028
-98.180372,100,124.797239
-97.602766,100,124.882549
-97.38328,100,124.96722
-97.475965,100,125.069112
-99.030255,100,125.144038
-97.401817,100,125.218971
-99.427266,100,125.29507
-98.323004,100,125.370663
-97.744226,100,125.44594
-99.072468,100,125.547865
-97.642799,100,125.648825
-98.087687,100,125.708779
-98.273057,100,125.768347
-98.050613,100,125.828342
-97.957928,100,125.886185
-98.143298,100,125.943061
-99.1425,100,126.024263
-98.458427,100,126.095994
-98.013539,100,126.166241
-97.791095,100,126.233725
-97.420354,100,126.301455
-97.716947,100,126.365723
-97.494502,100,126.430356
-97.846706,100,126.493787
-98.273057,100,127.908059
-98.870908,100,128.024027
-97.627154,100,128.090225
-97.627154,100,128.151646
-97.895414,100,128.210834
-97.74909,100,128.268192
-97.48083,100,128.325785
-97.88378,100,128.407728
-97.456442,100,128.478227
-99.420402,100,128.550118
-98.139288,100,128.617713
-98.335372,100,128.685351
-98.834581,100,128.750343
-99.423965,100,128.815
-98.4592,100,128.879258
-98.175441,100,128.941219
-97.475965,100,129.008015
-97.407668,100,129.055544
-97.38328,100,129.102666
-97.700316,100,129.149403
-97.627154,100,129.194658
-97.871027,100,129.239647
-97.568651,100,129.303667
-97.724703,100,129.362794
-98.1149,100,129.422777
-97.675928,100,129.482008
-99.609014,100,129.541167
-97.578379,100,129.598188
-98.792093,100,129.656099
-98.402816,100,129.712953
-99.164743,100,131.037057
-98.500233,100,131.111729
-97.716947,100,131.166057
-98.124761,100,131.219856
-97.865243,100,131.272614
-97.772558,100,131.324003
-97.401817,100,131.375793
-99.341268,100,131.452073
-97.420354,100,131.517176
-99.221288,100,131.583748
-99.041619,100,131.647625
-98.237823,100,131.710121
-97.869121,100,131.772271
-98.309999,100,131.833845
-97.38328,100,131.893781
-98.606723,100,131.953216
-98.46901,100,132.016778
-97.865243,100,132.062876
-97.846706,100,132.10852
-97.791095,100,132.154105
-98.032076,100,132.199378
-97.791095,100,132.2443
-98.514038,100,132.308721
-99.42572,100,132.3662
-97.920854,100,132.423996
-98.57826,100,132.481479
-97.939391,100,132.539772
-98.588186,100,132.597189
-98.172139,100,132.654932
-98.562812,100,132.712705
-98.358774,100,132.770906
-97.74909,100,134.223892
-97.38328,100,134.280919
-97.38328,100,134.335433
-97.38328,100,134.389669
-97.38328,100,134.442571
-97.38328,100,134.494624
-98.944069,100,134.569313
-97.38328,100,134.637552
-98.736482,100,134.702611
-97.968576,100,134.76706
-98.607397,100,134.831866
-98.773358,100,134.894283
-97.38328,100,134.956608
-98.551112,100,135.019711
-97.976465,100,135.08253
-97.74909,100,135.142308
-97.38328,100,135.187544
-97.38328,100,135.23289
-97.38328,100,135.278034
-97.38328,100,135.32317
-97.38328,100,135.367069
-98.342315,100,135.429447
-98.773556,100,135.486995
-98.748971,100,135.546009
-97.456442,100,135.603316
-99.107222,100,135.661758
-98.48071,100,135.720214
-98.163675,100,135.778169
-98.383161,100,135.835715
-97.407668,100,135.893779
-98.822133,100,137.215523
-98.273057,100,137.272805
-97.976465,100,137.327465
-97.88378,100,137.381322
-98.347205,100,137.435383
-98.25452,100,137.486925
-97.493516,100,137.56334
-97.494502,100,137.631223
-98.235983,100,137.696497
-97.38328,100,137.7611
-97.849598,100,137.824719
-99.280767,100,137.901775
-98.551112,100,137.963949
-98.62526,100,138.030321
-98.495501,100,138.098106
-97.802795,100,138.166197
-98.143298,100,138.215725
-98.235983,100,138.264817
-97.735484,100,138.312378
-98.106224,100,138.35949
-97.957928,100,138.406646
-98.084663,100,138.476424
-98.4229,100,138.539522
-98.951217,100,138.60088
-97.420354,100,138.661082
-99.422626,100,138.721128
-99.239052,100,138.781086
-97.791095,100,138.840824
-98.57826,100,138.898836
-97.957928,100,138.956597
-97.976465,100,139.013923
-98.013539,100,139.058775
-98.143298,100,139.102793
-97.957928,100,139.146561
-97.791095,100,139.190609
-98.124761,100,139.234357
-97.675928,100,140.565653
-99.45481,100,140.639044
-99.066006,100,140.713889
-97.401817,100,140.782676
-97.642799,100,140.851031
-97.420354,100,140.917842
-98.030038,100,140.983634
-98.728146,100,141.04985
-98.773358,100,141.112223
-98.421353,100,141.175444
-97.38328,100,141.223562
-97.602766,100,141.270191
-97.578379,100,141.315429
-97.407668,100,141.360878
-97.724703,100,141.406438
-98.310131,100,141.475837
-97.512053,100,141.538741
-97.828169,100,141.599289
-99.261654,100,141.66137
-98.888081,100,141.721229
-98.402816,100,141.779364
-97.630112,100,141.837747
-98.588186,100,141.896223
-98.505098,100,141.954658
-99.243204,100,142.014491
-97.38328,100,142.061259
-97.38328,100,142.105326
-97.38328,100,142.149363
-97.38328,100,142.193372
-97.38328,100,142.237564
-97.401817,100,143.660387
-97.456442,100,143.735677
-97.661336,100,143.810759
-98.087687,100,143.883458
-97.755927,100,143.954106
-97.957928,100,144.023463
-97.962792,100,144.093155
-97.703274,100,144.159357
-97.450592,100,144.224746
-99.456203,100,144.289678
-97.38328,100,144.337178
-97.38328,100,144.38453
-97.38328,100,144.431945
-97.38328,100,144.479619
-97.38328,100,144.525084
-97.645691,100,144.592501
-98.163675,100,144.653103
-97.944189,100,144.713398
-97.38328,100,144.773445
-98.921852,100,144.833626
-98.358774,100,144.898156
-97.772558,100,144.958529
-98.124761,100,145.016183
-97.38328,100,145.075511
-98.893535,100,145.133512
-97.38328,100,145.177726
-97.38328,100,145.221638
-97.38328,100,145.265262
-97.38328,100,145.309035
-97.38328,100,145.35307
-97.48083,100,145.416405
-98.476964,100,146.839015
-97.724703,100,146.914675
-97.568651,100,146.989965
-97.74909,100,147.067237
-98.085649,100,147.136911
-97.38328,100,147.206055
-99.359204,100,147.271923
-97.578379,100,147.33746
-97.871027,100,147.401853
-97.38328,100,147.449782
-97.38328,100,147.49757
-97.38328,100,147.547173
-97.38328,100,147.5945
-97.38328,100,147.641004
-98.271019,100,147.706367
-99.040284,100,147.766097
-98.322686,100,147.826055
-99.602527,100,147.886486
-97.871093,100,147.946305
-97.560828,100,148.011952
-97.38328,100,148.073494
-97.675928,100,148.134603
-97.611575,100,148.197497
-97.475965,100,148.265411
-97.38328,100,148.312843
-97.38328,100,148.36004
-97.38328,100,148.406932
-97.38328,100,148.454845
-97.38328,100,148.501912
-97.675928,100,148.578591
-97.995002,100,149.955849
-98.104186,100,150.031247
-99.404862,100,150.104405
-98.847704,100,150.1751
-99.058048,100,150.24303
-98.514038,100,150.310687
-98.087687,100,150.375725
-98.066126,100,150.440744
-98.741896,100,150.504674
-98.62526,100,150.552363
-98.569649,100,150.599077
-98.606723,100,150.64659
-98.680871,100,150.693864
-98.650234,100,150.740718
-97.642799,100,150.805717
-99.016608,100,150.865116
-98.328668,100,150.925765
-98.903315,100,150.985082
-98.755019,100,151.046679
-98.347205,100,151.106042
-98.387372,100,151.165874
-98.975417,100,151.22476
-99.12783,100,151.282207
-99.448373,100,151.339647
-98.606723,100,151.383271
-98.680871,100,151.426528
-98.606723,100,151.469881
-98.588186,100,151.51301
-98.713055,100,151.556946
-98.514562,100,151.618695
-98.139288,100,151.675942
-98.495501,100,153.017479
-98.383161,100,153.112095
-97.797865,100,153.195719
-97.731539,100,153.271492
-97.38328,100,153.367519
-98.417343,100,153.444057
-98.066126,100,153.516337
-98.205345,100,153.593741
-97.38328,100,153.650438
-97.38328,100,153.70253
-97.38328,100,153.755132
-97.38328,100,153.806787
-97.38328,100,153.856683
-97.919802,100,153.928541
-98.106224,100,153.994632
-97.456442,100,154.060552
-98.779263,100,154.123767
-97.494502,100,154.186216
-97.895414,100,154.24903
-97.944255,100,154.31104
-98.43989,100,154.37173
-98.273057,100,154.431981
-97.38328,100,154.492725
-97.38328,100,154.539
-97.38328,100,154.58416
-97.38328,100,154.627866
-97.38328,100,154.672036
-97.38328,100,154.715643
-99.017231,100,154.779931
-98.217446,100,154.837711
-98.384279,100,156.178193
-97.38328,100,156.252526
-98.773556,100,156.324761
-97.791095,100,156.395417
-98.119097,100,156.464381
-98.700196,100,156.534758
-98.310131,100,156.601325
-98.532575,100,156.668036
-97.642799,100,156.717484
-97.475965,100,156.765462
-97.38328,100,156.812507
-97.475965,100,156.859701
-97.38328,100,156.90764
-97.651541,100,156.979235
-97.475965,100,157.045424
-97.774464,100,157.107151
-98.421353,100,157.166925
-98.535668,100,157.227413
-98.236837,100,157.287694
-97.553992,100,157.348453
-98.186808,100,157.4073
-97.920854,100,157.464939
-98.476964,100,157.522887
-97.605725,100,157.567337
-97.531576,100,157.610671
-97.38328,100,157.654719
-97.642799,100,157.698629
-97.38328,100,157.742308
-99.033074,100,157.805672
-98.529232,100,157.863364
-97.456442,100,157.921231
-99.57814,100,159.317035
-98.606723,100,159.390537
-97.38328,100,159.462568
-98.142246,100,159.534487
-99.40259,100,159.602876
-97.602766,100,159.670667
-99.529365,100,159.735749
-97.38328,100,159.785389
-97.773478,100,159.834446
-97.651541,100,159.881557
-97.38328,100,159.928844
-97.724703,100,159.975658
-99.074318,100,160.044212
-99.139168,100,160.107384
-98.188062,100,160.1674
-97.548141,100,160.226496
-97.493516,100,160.286129
-98.680871,100,160.346029
-99.588827,100,160.404951
-98.379389,100,160.462075
-99.480591,100,160.520099
-98.188062,100,160.577952
-97.74909,100,160.621539
-97.38328,100,160.665152
-97.432055,100,160.708741
-97.724703,100,160.751979
-97.38328,100,160.794945
-99.114781,100,160.857571
-98.407548,100,160.919121
-98.895295,100,160.976843
-99.578689,100,162.318585
-98.143298,100,162.393661
-99.111089,100,162.464962
-97.828169,100,162.536249
-98.440414,100,162.603966
-98.521794,100,162.673082
-97.809632,100,162.738413
-98.161835,100,162.787557
-97.828169,100,162.836969
-98.032076,100,162.884715
-97.88378,100,162.931472
-97.716947,100,162.978095
-97.457428,100,163.052306
-98.594623,100,163.114439
-98.743443,100,163.183689
-97.457428,100,163.249234
-98.635974,100,163.314683
-98.217446,100,163.388308
-98.25452,100,163.455492
-97.602766,100,163.518542
-97.475965,100,163.582916
-98.291594,100,163.645331
-98.06915,100,163.692884
-98.06915,100,163.739069
-97.735484,100,163.815721
-97.846706,100,163.865323
-97.846706,100,163.915245
-98.456323,100,163.988456
-98.968457,100,164.05504
-98.460747,100,164.11656
-97.38328,100,164.178585
-97.505217,100,165.86919
-98.608584,100,165.961328
-99.237267,100,166.051138
-97.809632,100,166.141345
-97.550113,100,166.226101
-97.728647,100,166.306821
-97.38328,100,166.370172
-97.38328,100,166.427878
-97.38328,100,166.484496
-97.38328,100,166.542656
-97.38328,100,166.596548
-98.638907,100,166.673436
-99.343837,100,166.742996
-97.38328,100,166.810549
-98.814497,100,166.877686
-97.605725,100,166.942968
-97.38328,100,167.010156
-97.531576,100,167.076921
-98.917857,100,167.141249
-98.850632,100,167.205884
-98.358774,100,167.269255
-97.38328,100,167.316351
-97.38328,100,167.363344
-97.505217,100,167.410027
-97.38328,100,167.456682
-97.38328,100,167.503404
-98.773358,100,167.571877
-98.235983,100,167.634207
-98.520742,100,167.696845
-98.551112,100,167.756031
-98.473621,100,169.565094
-97.475965,100,169.661397
-97.716947,100,169.760948
-97.432055,100,169.875832
-97.855448,100,169.971966
-97.432055,100,170.083033
-97.38328,100,170.16401
-97.38328,100,170.250476
-97.38328,100,170.34087
-97.38328,100,170.431755
-97.38328,100,170.504849
-98.62526,100,170.613987
-98.919682,100,170.70612
-99.098989,100,170.794677
-98.720265,100,170.879518
-97.38328,100,170.964115
-97.846706,100,171.065072
-99.551927,100,171.149988
-97.420354,100,171.231112
-98.736482,100,171.307841
-99.114781,100,171.380975
-97.38328,100,171.438051
-97.38328,100,171.49179
-97.38328,100,171.545794
-97.38328,100,171.60276
-97.38328,100,171.657384
-97.605725,100,171.737683
-98.475179,100,171.811255
-98.431936,100,171.886691
-99.686377,100,171.962164
-97.932554,100,173.446707
-97.407668,100,173.541672
-98.631697,100,173.649182
-98.486494,100,173.743157
-97.512053,100,173.824995
-97.675928,100,173.904867
-97.38328,100,173.961627
-97.38328,100,174.018769
-97.38328,100,174.074398
-97.38328,100,174.129197
-97.38328,100,174.183523
-98.124761,100,174.257743
-97.494502,100,174.326268
-97.401817,100,174.394573
-99.413619,100,174.461078
-97.667186,100,174.526063
-97.876943,100,174.592367
-98.854914,100,174.658631
-98.124761,100,174.727445
-99.26348,100,174.792279
-98.091565,100,174.853875
-97.38328,100,174.901076
-97.38328,100,174.948089
-97.38328,100,174.994824
-97.38328,100,175.041193
-97.38328,100,175.086774
-98.475168,100,175.150928
-98.953262,100,175.210888
-98.755019,100,175.270597
-97.38328,100,175.329691
-97.797865,100,175.389549
-97.772558,100,176.903704
-99.456203,100,176.991341
-97.438891,100,177.076422
-97.741334,100,177.184432
-99.017231,100,177.275107
-98.163675,100,177.336254
-97.700316,100,177.398879
-98.066126,100,177.459041
-97.74909,100,177.51803
-98.017351,100,177.57599
-98.699408,100,177.653174
-97.494502,100,177.727983
-98.822133,100,177.802581
-98.529485,100,177.871487
-98.33248,100,177.939035
-98.090513,100,178.004627
-97.38328,100,178.071414
-99.187943,100,178.138956
-98.57826,100,178.208105
-99.261105,100,178.276366
-98.139288,100,178.356548
-98.358774,100,178.448779
-97.992964,100,178.50732
-97.968576,100,178.57543
-97.651541,100,178.660381
-98.407548,100,178.767842
-97.939391,100,178.859298
-97.773478,100,178.957032
-98.847704,100,179.098064
-98.895295,100,179.195984
-98.961243,100,180.858547
-98.48071,100,180.939067
-99.153418,100,181.014016
-97.747184,100,181.089474
-98.038512,100,181.161973
-97.38328,100,181.214744
-97.420354,100,181.266784
-97.38328,100,181.322061
-97.38328,100,181.373571
-97.38328,100,181.422926
-97.721811,100,181.537791
-98.328668,100,181.611706
-97.407668,100,181.680966
-98.514038,100,181.752146
-97.809632,100,181.818558
-97.573515,100,181.888124
-97.531576,100,181.959052
-97.627154,100,182.037133
-97.597902,100,182.103108
-98.884778,100,182.167577
-97.38328,100,182.216131
-97.568651,100,182.263342
-97.38328,100,182.310727
-97.38328,100,182.358753
-97.69841,100,182.40532
-97.456442,100,182.473445
-99.383041,100,182.539477
-98.265234,100,182.601405
-98.106224,100,182.670289
-97.690587,100,182.733397
-99.305679,100,182.796026
-98.495501,100,184.363964
-98.21245,100,184.444881
-98.773556,100,184.521025
-97.919802,100,184.597894
-98.347205,100,184.652917
-98.532575,100,184.707834
-98.514038,100,184.762092
-98.458427,100,184.814505
-98.62526,100,184.866726
-98.050613,100,184.944962
-98.832785,100,185.011611
-98.001438,100,185.082525
-97.641812,100,185.149521
-98.551112,100,185.216226
-98.307561,100,185.280517
-97.791095,100,185.348426
-99.384005,100,185.415196
-98.773358,100,185.484458
-98.802397,100,185.557023
-98.495501,100,185.610157
-98.476964,100,185.663133
-98.62526,100,185.716262
-98.514038,100,185.769852
-98.514038,100,185.822854
-97.494502,100,185.902961
-98.495501,100,185.974943
-98.347205,100,186.047414
-99.044925,100,186.119592
-97.500353,100,186.190759
-97.457428,100,186.265494
-98.180372,100,187.695828
-99.431816,100,187.772095
-98.904088,100,187.844646
-97.602766,100,187.917026
-97.38328,100,187.970446
-97.38328,100,188.022605
-97.38328,100,188.075077
-97.38328,100,188.126066
-97.38328,100,188.175826
-98.557548,100,188.24929
-97.420354,100,188.31478
-98.514038,100,188.377869
-98.529485,100,188.440008
-98.532575,100,188.503683
-98.48071,100,188.57736
-98.57826,100,188.640628
-98.217446,100,188.706845
-97.772558,100,188.773359
-97.401817,100,188.845344
-97.38328,100,188.907319
-97.38328,100,188.961004
-97.38328,100,189.017213
-97.38328,100,189.06664
-97.38328,100,189.117456
-97.846706,100,189.18841
-98.161835,100,189.254071
-98.94478,100,189.317401
-97.494502,100,189.380522
-98.870908,100,189.44569
-97.38328,100,189.508706
-97.487666,100,189.57012
-98.1149,100,191.084634
-97.728647,100,191.161191
-97.38328,100,191.235079
-97.74909,100,191.291693
-98.041738,100,191.349011
-97.895414,100,191.407728
-97.48083,100,191.474709
-97.724703,100,191.537161
-98.505098,100,191.625271
-99.492465,100,191.706923
-98.932744,100,191.786872
-98.106224,100,191.861703
-98.407548,100,191.937857
-98.870908,100,192.01941
-97.84664,100,192.094118
-98.309999,100,192.166428
-97.494502,100,192.237436
-98.741122,100,192.304406
-97.432055,100,192.354785
-98.261224,100,192.404402
-97.700316,100,192.459446
-97.871027,100,192.544899
-98.456323,100,192.64932
-99.090393,100,192.789169
-97.602766,100,192.885117
-97.62814,100,192.967994
-97.919802,100,193.068935
-98.799482,100,193.184211
-98.487547,100,193.285598
-98.236837,100,193.379133
-98.050613,100,195.180889
-99.236717,100,195.26183
-97.598888,100,195.338413
-97.550113,100,195.395434
-97.401817,100,195.449306
-97.754021,100,195.502925
-97.401817,100,195.555634
-97.475965,100,195.607401
-97.38328,100,195.683398
-98.932156,100,195.750876
-99.398425,100,195.816951
-98.616253,100,195.881982
-98.161835,100,195.946019
-99.102083,100,196.008835
-98.431936,100,196.071286
-97.847626,100,196.132764
-97.529604,100,196.192667
-97.651541,100,196.254143
-97.735484,100,196.299849
-97.846706,100,196.345789
-97.38328,100,196.390453
-97.791095,100,196.434229
-97.38328,100,196.478099
-98.57826,100,196.540581
-98.567853,100,196.600038
-99.081225,100,196.658559
-98.650234,100,196.717233
-97.38328,100,196.775654
-97.822252,100,196.837486
-98.594623,100,196.898385
-99.407956,100,196.958876
-99.033074,100,198.373558
-97.550113,100,198.454341
-97.38328,100,198.50963
-97.38328,100,198.563792
-97.456442,100,198.616578
-97.38328,100,198.670484
-97.38328,100,198.725845
-98.505098,100,198.804043
-97.871027,100,198.880709
-98.825695,100,198.962312
-97.474979,100,199.034409
-97.38328,100,199.103401
-99.261105,100,199.172118
-98.431936,100,199.239171
-98.967819,100,199.307521
-98.728146,100,199.373363
-99.480591,100,199.436799
-97.38328,100,199.484462
-97.38328,100,199.533929
-97.38328,100,199.583179
-97.38328,100,199.630794
-97.38328,100,199.676883
-98.996,100,199.74238
-99.033074,100,199.803564
-98.033622,100,199.864001
-97.550113,100,199.924615
-98.431936,100,199.984744
-99.358654,100,200.043753
-97.679873,100,200.101865
-98.163675,100,200.159555
-98.940389,100,201.511695
-99.4597,100,201.591019
-97.976465,100,201.646404
-97.920854,100,201.701436
-97.550113,100,201.755064
-97.772558,100,201.806649
-97.828169,100,201.87991
-97.624262,100,201.964424
-98.124761,100,202.042128
-97.895414,100,202.113964
-99.023818,100,202.183043
-97.846706,100,202.251294
-98.977463,100,202.316796
-99.082772,100,202.382405
-97.616439,100,202.446414
-99.197337,100,202.509603
-98.087621,100,202.573345
-97.475965,100,202.621007
-97.88378,100,202.666979
-97.772558,100,202.712624
-97.902317,100,202.758483
-97.772558,100,202.803983
-97.865243,100,202.870986
-98.923399,100,202.931397
-97.724703,100,202.992243
-98.855687,100,203.052055
-97.475965,100,203.109916
-98.21245,100,203.16789
-98.955583,100,203.22628
-98.784633,100,203.284175
-97.823238,100,203.342368
-97.52474,100,204.744277
-97.38328,100,204.800605
-97.38328,100,204.855566
-97.38328,100,204.910124
-97.38328,100,204.962495
-97.38328,100,205.014406
-97.791095,100,205.089472
-97.623275,100,205.15477
-97.578379,100,205.219611
-99.190318,100,205.28363
-97.401817,100,205.34617
-97.38328,100,205.40864
-97.432055,100,205.47088
-99.139168,100,205.530638
-98.681644,100,205.591591
-97.456442,100,205.651535
-97.38328,100,205.697601
-97.38328,100,205.743513
-97.38328,100,205.788743
-97.38328,100,205.834376
-97.38328,100,205.878751
-98.895295,100,205.942248
-98.505098,100,206.000184
-97.919802,100,206.05871
-97.38328,100,206.117275
-97.920854,100,206.175381
-98.1149,100,206.233185
-98.991019,100,206.291287
-99.319387,100,206.348846
-98.700196,100,206.405576
-97.919802,100,207.724032
-97.38328,100,207.780848
-97.38328,100,207.836107
-97.38328,100,207.890179
-97.38328,100,207.943444
-97.38328,100,207.995069
-99.163555,100,208.073562
-97.605725,100,208.141112
-98.650234,100,208.206638
-97.84664,100,208.271829
-97.529604,100,208.335084
-98.06915,100,208.397719
-97.902317,100,208.460447
-97.995002,100,208.52203
-98.591012,100,208.582171
-97.602766,100,208.642756
-97.38328,100,208.68824
-97.38328,100,208.734182
-97.38328,100,208.781187
-97.38328,100,208.82886
-97.38328,100,208.874469
-97.420354,100,208.941324
-99.114707,100,209.004595
-98.143298,100,209.071498
-99.119073,100,209.134617
-97.38328,100,209.19726
-97.759871,100,209.257366
-97.661336,100,209.317614
-98.143298,100,209.380598
-97.401817,100,209.441454
-97.432055,100,209.501733
-97.38328,100,209.547723
-97.38328,100,209.593364
-97.38328,100,209.637387
-97.38328,100,209.680969
-97.38328,100,209.724832
-97.457428,100,211.228103
-97.529604,100,211.304769
-97.432055,100,211.379634
-98.236837,100,211.452102
-98.873832,100,211.521534
-97.420354,100,211.590792
-98.944069,100,211.657268
-98.57826,100,211.723643
-97.48083,100,211.789176
-98.822133,100,211.852617
-98.383161,100,211.90073
-98.57826,100,211.948786
-98.090513,100,211.99749
-98.1149,100,212.046503
-98.309999,100,212.093777
-99.160543,100,212.163145
-98.338396,100,212.224359
-97.587188,100,212.285213
-98.309999,100,212.345265
-98.273057,100,212.406097
-97.651541,100,212.465512
-98.182212,100,212.523389
-97.675928,100,212.581568
-99.675689,100,212.639948
-97.759871,100,212.698659
-98.309999,100,212.742858
-98.188062,100,212.786547
-98.334386,100,212.829951
-98.627034,100,212.873832
-98.261224,100,212.91748
-98.694346,100,214.321086
-98.553872,100,214.402374
-97.587188,100,214.484626
-98.407548,100,214.560263
-98.717945,100,214.632096
-98.210543,100,214.703801
-98.921852,100,214.773124
-97.920854,100,214.841297
-98.090513,100,214.907227
-99.017231,100,214.97305
-97.38328,100,215.021619
-97.38328,100,215.068885
-97.38328,100,215.116372
-97.38328,100,215.163839
-97.38328,100,215.211787
-98.263196,100,215.284116
-99.041619,100,215.344671
-97.828169,100,215.405257
-97.407668,100,215.465303
-98.347205,100,215.525541
-97.968576,100,215.584825
-97.38328,100,215.642696
-97.747184,100,215.700476
-97.506203,100,215.758378
-97.780314,100,215.816131
-97.38328,100,215.860137
-97.38328,100,215.903481
-97.38328,100,215.946901
-97.38328,100,215.991082
-97.38328,100,216.034838
-98.4592,100,216.098103
-98.161835,100,217.452098
-97.69841,100,217.525783
-98.365742,100,217.598661
-98.261224,100,217.668612
-98.606723,100,217.737977
-98.198909,100,217.804522
-97.500353,100,217.871388
-98.532575,100,217.937073
-99.335604,100,218.000495
-97.735484,100,218.049129
-98.032076,100,218.096821
-97.568651,100,218.144478
-98.143298,100,218.190377
-97.791095,100,218.235703
-99.087662,100,218.302867
-98.421353,100,218.363125
-98.383161,100,218.424149
-99.24035,100,218.484084
-97.919802,100,218.5432
-97.568651,100,218.601229
-97.700316,100,218.659615
-98.087687,100,218.717677
-98.384279,100,218.775873
-98.584843,100,218.833354
-97.661336,100,218.879494
-98.050613,100,218.928613
-97.902317,100,218.972346
-97.902317,100,219.024458
-97.661336,100,219.074469
-97.891763,100,219.14503
-97.84664,100,220.534279
-97.38328,100,220.609392
-99.017231,100,220.681649
-97.773478,100,220.752539
-97.822252,100,220.820877
-97.531576,100,220.892103
-98.017351,100,220.957462
-98.617306,100,221.023329
-97.828169,100,221.086832
-97.38328,100,221.134469
-97.38328,100,221.18252
-97.38328,100,221.230254
-97.38328,100,221.27721
-97.38328,100,221.322666
-99.201005,100,221.394333
-97.38328,100,221.455605
-98.92087,100,221.515733
-98.48071,100,221.575988
-98.84652,100,221.636055
-97.88963,100,221.69408
-97.529604,100,221.752949
-98.588186,100,221.810517
-97.438891,100,221.868593
-98.217446,100,221.926146
-97.38328,100,221.970723
-97.38328,100,222.015925
-97.38328,100,222.059467
-97.38328,100,222.103039
-97.38328,100,222.146625
-98.875771,100,222.208606
-97.703274,100,222.266029
-97.401817,100,223.575562
-97.624262,100,223.647404
-97.568651,100,223.719954
-98.161835,100,223.789411
-98.569649,100,223.85831
-98.773556,100,223.927418
-97.773478,100,223.998482
-97.432055,100,224.064491
-97.494502,100,224.116411
-97.828169,100,224.167864
-97.920854,100,224.220665
-97.642799,100,224.275384
-97.920854,100,224.32635
-98.884778,100,224.399697
-97.976465,100,224.465429
-97.920854,100,224.534368
-98.64457,100,224.599756
-98.124761,100,224.662563
-98.328668,100,224.72565
-98.458427,100,224.788344
-97.700316,100,224.8492
-97.587188,100,224.909746
-98.81063,100,224.970397
-97.679873,100,225.016397
-97.494502,100,225.062205
-97.791095,100,225.106108
-97.38328,100,225.15012
-97.772558,100,225.194289
-99.041619,100,225.257154
-98.354415,100,225.315315
-97.587188,100,226.62801
-99.479315,100,226.701934
-98.476964,100,226.774576
-97.902317,100,226.844541
-98.602647,100,226.913704
-99.563164,100,226.980968
-97.38328,100,227.048433
-97.401817,100,227.114834
-97.38328,100,227.164375
-97.38328,100,227.213268
-97.38328,100,227.260999
-97.38328,100,227.309754
-97.38328,100,227.357237
-97.795959,100,227.428611
-97.456442,100,227.491074
-99.464427,100,227.553161
-97.627154,100,227.613524
-98.80012,100,227.673587
-97.957928,100,227.733397
-98.483085,100,227.793531
-97.627154,100,227.853095
-97.432055,100,227.911255
-99.529365,100,227.968783
-97.38328,100,228.012931
-97.38328,100,228.05697
-97.38328,100,228.100366
-97.38328,100,228.143806
-97.38328,100,228.187206
-97.48083,100,228.249667
-97.700316,100,228.307249
-97.52474,100,228.364992
-98.884778,100,229.905042
-98.495501,100,229.980382
-98.851571,100,230.055172
-97.621303,100,230.126982
-98.334386,100,230.196571
-97.475965,100,230.265085
-98.678184,100,230.332109
-97.661336,100,230.38151
-97.716947,100,230.431191
-97.754021,100,230.481463
-98.161835,100,230.529193
-97.531576,100,230.577564
-98.654874,100,230.648426
-98.57826,100,230.711856
-97.38328,100,230.774653
-98.662334,100,230.837442
-99.405636,100,230.898358
-98.486626,100,230.958427
