#{"t_start": 1731492024.067815, "env_id": "None"}
r,l,t
-1000.0,1,7.898336
-1000.0,1,7.899049
-1000.0,1,7.899779
-1000.0,1,7.900701
-1000.0,1,7.9016
-1000.0,1,7.902599
-1000.0,1,7.903753
-1000.0,1,7.905206
-1000.0,1,7.906322
-1000.0,1,7.907297
-1000.0,1,7.908252
-1000.0,1,7.909131
-1000.0,1,7.910077
-1000.0,1,7.910876
-1000.0,1,7.911611
-1000.0,1,7.912318
-1000.0,1,7.913007
-1000.0,1,7.913674
-1000.0,1,7.91437
-1000.0,1,7.915084
-1000.0,1,7.916043
-1000.0,1,7.916984
-1000.0,1,7.917814
-1000.0,1,7.918601
-1000.0,1,7.919728
-1000.0,1,7.921162
-1000.0,1,7.92238
-1000.0,1,7.923356
-1000.0,1,7.923973
-1000.0,1,7.924547
-1000.0,1,7.925188
-1000.0,1,7.925855
-1000.0,1,7.926471
-1000.0,1,7.927142
-1000.0,1,7.927851
-1000.0,1,7.928572
-1000.0,1,7.929226
-1000.0,1,7.929893
-1000.0,1,7.930692
-1000.0,1,7.931354
-1000.0,1,7.931953
-1000.0,1,7.932611
-1000.0,1,7.933725
-1000.0,1,7.934678
-1000.0,1,7.935611
-1000.0,1,7.936944
-1000.0,1,7.938237
-1000.0,1,7.939484
-1000.0,1,7.940598
-1000.0,1,7.941245
-1000.0,1,7.941838
-1000.0,1,7.942549
-1000.0,1,7.94322
-1000.0,1,7.94394
-1000.0,1,7.944633
-1000.0,1,7.945277
-1000.0,1,7.945939
-1000.0,1,7.946633
-1000.0,1,7.947355
-1000.0,1,7.948
-1000.0,1,7.948676
-1000.0,1,7.949755
-1000.0,1,7.950685
-1000.0,1,7.951443
-1000.0,1,7.952705
-1000.0,1,7.953908
-1000.0,1,7.955253
-1000.0,1,7.956379
-1000.0,1,7.957139
-1000.0,1,7.957829
-1000.0,1,7.958573
-1000.0,1,7.95927
-1000.0,1,7.959907
-1000.0,1,7.960617
-1000.0,1,7.961335
-1000.0,1,7.962026
-1000.0,1,7.962693
-1000.0,1,7.963383
-1000.0,1,7.964056
-1000.0,1,7.964874
-1000.0,1,7.965573
-1000.0,1,7.966508
-1000.0,1,7.967943
-1000.0,1,7.969058
-1000.0,1,7.970162
-1000.0,1,7.971704
-1000.0,1,7.972965
-1000.0,1,7.974078
-1000.0,1,7.974797
-1000.0,1,7.975464
-1000.0,1,7.976114
-1000.0,1,7.976847
-1000.0,1,7.977681
-1000.0,1,7.978449
-1000.0,1,7.979124
-1000.0,1,7.979828
-1000.0,1,7.980548
-1000.0,1,7.981218
-1000.0,1,7.981835
-1000.0,1,7.982664
-1000.0,1,7.983657
-1000.0,1,7.984564
-1000.0,1,7.985352
-1000.0,1,7.98646
-1000.0,1,7.987709
-1000.0,1,7.989024
-1000.0,1,7.990131
-1000.0,1,7.990895
-1000.0,1,7.991536
-1000.0,1,7.992147
-1000.0,1,7.992767
-1000.0,1,7.993392
-1000.0,1,7.994151
-1000.0,1,7.994855
-1000.0,1,7.995667
-1000.0,1,7.996371
-1000.0,1,7.997066
-1000.0,1,7.997763
-1000.0,1,7.998394
-1000.0,1,7.998985
-1000.0,1,7.999801
-1000.0,1,8.000783
-1000.0,1,8.001895
-1000.0,1,8.002969
-1000.0,1,8.003971
-1000.0,1,8.005167
-1000.0,1,8.006528
-1000.0,1,8.007908
-1000.0,1,8.008643
-1000.0,1,8.0093
-1000.0,1,8.009972
-1000.0,1,8.010776
-1000.0,1,8.011504
-1000.0,1,8.012201
-1000.0,1,8.01291
-1000.0,1,8.013783
-1000.0,1,8.014524
-1000.0,1,8.015187
-1000.0,1,8.016129
-1000.0,1,8.017159
-1000.0,1,8.01805
-1000.0,1,8.019089
-1000.0,1,8.020361
-1000.0,1,8.021787
-1000.0,1,8.02305
-1000.0,1,8.02399
-1000.0,1,8.024673
-1000.0,1,8.025313
-1000.0,1,8.025954
-1000.0,1,8.026807
-1000.0,1,8.027563
-1000.0,1,8.028282
-1000.0,1,8.028942
-1000.0,1,8.029694
-1000.0,1,8.030383
-1000.0,1,8.031032
-1000.0,1,8.031848
-1000.0,1,8.033013
-1000.0,1,8.033961
-1000.0,1,8.034769
-1000.0,1,8.035793
-1000.0,1,8.037127
-1000.0,1,8.038468
-1000.0,1,8.039598
-1000.0,1,8.040407
-1000.0,1,8.041091
-1000.0,1,8.04177
-1000.0,1,8.042548
-1000.0,1,8.04337
-1000.0,1,8.04413
-1000.0,1,8.044847
-1000.0,1,8.04555
-1000.0,1,8.046271
-1000.0,1,8.046949
-1000.0,1,8.047589
-1000.0,1,8.048469
-1000.0,1,8.049622
-1000.0,1,8.050586
-1000.0,1,8.051401
-1000.0,1,8.052521
-1000.0,1,8.054137
-1000.0,1,8.055319
-1000.0,1,8.056289
-1000.0,1,8.057031
-1000.0,1,8.057717
-1000.0,1,8.058374
-1000.0,1,8.059027
-1000.0,1,8.059995
-1000.0,1,8.061137
-1000.0,1,8.062114
-1000.0,1,8.063186
-1000.0,1,8.064136
-1000.0,1,8.065078
-1000.0,1,8.066053
-1000.0,1,8.066914
-1000.0,1,8.06774
-1000.0,1,8.068903
-1000.0,1,8.069967
-1000.0,1,8.071022
-1000.0,1,8.072138
-1000.0,1,8.073304
-1000.0,1,8.074534
-1000.0,1,8.075881
-1000.0,1,8.076847
-1000.0,1,8.077733
-1000.0,1,8.078502
-1000.0,1,8.079252
-1000.0,1,8.079948
-1000.0,1,8.080685
-1000.0,1,8.081524
-1000.0,1,8.082205
-1000.0,1,8.082871
-1000.0,1,8.083844
-1000.0,1,8.084816
-1000.0,1,8.085764
-1000.0,1,8.086702
-1000.0,1,8.088179
-1000.0,1,8.089739
-1000.0,1,8.090863
-1000.0,1,8.091754
-1000.0,1,8.092451
-1000.0,1,8.093343
-1000.0,1,8.094282
-1000.0,1,8.095087
-1000.0,1,8.09581
-1000.0,1,8.096583
-1000.0,1,8.097321
-1000.0,1,8.098011
-1000.0,1,8.098851
-1000.0,1,8.100046
-1000.0,1,8.101005
-1000.0,1,8.10182
-1000.0,1,8.102958
-1000.0,1,8.104125
-1000.0,1,8.105694
-1000.0,1,8.106828
-1000.0,1,8.107555
-1000.0,1,8.108229
-1000.0,1,8.108902
-1000.0,1,8.109709
-1000.0,1,8.110455
-1000.0,1,8.111315
-1000.0,1,8.112067
-1000.0,1,8.112868
-1000.0,1,8.113626
-1000.0,1,8.114265
-1000.0,1,8.114934
-1000.0,1,8.115963
-1000.0,1,8.117121
-1000.0,1,8.117991
-1000.0,1,8.119134
-1000.0,1,8.120268
-1000.0,1,8.121681
-1000.0,1,8.123042
-1000.0,1,8.1238
-1000.0,1,8.124445
-1000.0,1,8.125065
-1000.0,1,8.125697
-1000.0,1,8.126348
-1000.0,1,8.127147
-1000.0,1,8.127911
-1000.0,1,8.128768
-1000.0,1,8.129578
-1000.0,1,8.130335
-1000.0,1,8.131016
-1000.0,1,8.131737
-1000.0,1,8.132814
-1000.0,1,8.133783
-1000.0,1,8.134845
-1000.0,1,8.136113
-1000.0,1,8.137369
-1000.0,1,8.138729
-1000.0,1,8.13977
-1000.0,1,8.140587
-1000.0,1,8.14131
-1000.0,1,8.141975
-1000.0,1,8.142641
-1000.0,1,8.143319
-1000.0,1,8.144081
-1000.0,1,8.14482
-1000.0,1,8.145512
-1000.0,1,8.146346
-1000.0,1,8.147086
-1000.0,1,8.147773
-1000.0,1,8.148449
-1000.0,1,8.14941
-1000.0,1,8.150352
-1000.0,1,8.151136
-1000.0,1,8.152484
-1000.0,1,8.153683
-1000.0,1,8.155071
-1000.0,1,8.156193
-1000.0,1,8.156994
-1000.0,1,8.157683
-1000.0,1,8.158555
-1000.0,1,8.159279
-1000.0,1,8.160018
-1000.0,1,8.161119
-1000.0,1,8.162121
-1000.0,1,8.163172
-1000.0,1,8.164163
-1000.0,1,8.165176
-1000.0,1,8.166133
-1000.0,1,8.166995
-1000.0,1,8.167803
-1000.0,1,8.168722
-1000.0,1,8.170221
-1000.0,1,8.171752
-1000.0,1,8.172841
-1000.0,1,8.17401
-1000.0,1,8.175003
-1000.0,1,8.176682
-1000.0,1,8.177884
-1000.0,1,8.178924
-1000.0,1,8.180006
-1000.0,1,8.180977
-1000.0,1,8.181927
-1000.0,1,8.182868
-1000.0,1,8.183711
-1000.0,1,8.184551
-1000.0,1,8.185644
-1000.0,1,8.18658
-1000.0,1,8.187777
-1000.0,1,8.188658
-1000.0,1,8.189573
-1000.0,1,8.190821
-1000.0,1,8.19222
-1000.0,1,8.193767
-1000.0,1,8.195128
-1000.0,1,8.196336
-1000.0,1,8.197323
-1000.0,1,8.198082
-1000.0,1,8.198777
-1000.0,1,8.199537
-1000.0,1,8.20045
-1000.0,1,8.201402
-1000.0,1,8.202333
-1000.0,1,8.203177
-1000.0,1,8.204318
-1000.0,1,8.205546
-1000.0,1,8.207074
-1000.0,1,8.208101
-1000.0,1,8.208813
-1000.0,1,8.209576
-1000.0,1,8.21038
-1000.0,1,8.211189
-1000.0,1,8.211928
-1000.0,1,8.212786
-1000.0,1,8.213592
-1000.0,1,8.214265
-1000.0,1,8.214945
-1000.0,1,8.215956
-1000.0,1,8.216927
-1000.0,1,8.217874
-1000.0,1,8.219105
-1000.0,1,8.220339
-1000.0,1,8.221755
-1000.0,1,8.222893
-1000.0,1,8.223856
-1000.0,1,8.224684
-1000.0,1,8.225461
-1000.0,1,8.226189
-1000.0,1,8.22703
-1000.0,1,8.227804
-1000.0,1,8.228548
-1000.0,1,8.229299
-1000.0,1,8.230064
-1000.0,1,8.230882
-1000.0,1,8.23163
-1000.0,1,8.232671
-1000.0,1,8.233701
-1000.0,1,8.234667
-1000.0,1,8.235549
-1000.0,1,8.236888
-1000.0,1,8.238584
-1000.0,1,8.23981
-1000.0,1,8.240769
-1000.0,1,8.241523
-1000.0,1,8.242323
-1000.0,1,8.243196
-1000.0,1,8.244073
-1000.0,1,8.244893
-1000.0,1,8.24566
-1000.0,1,8.246455
-1000.0,1,8.247312
-1000.0,1,8.248072
-1000.0,1,8.248948
-1000.0,1,8.25022
-1000.0,1,8.251212
-1000.0,1,8.252118
-1000.0,1,8.253407
-1000.0,1,8.254999
-1000.0,1,8.256159
-1000.0,1,8.25718
-1000.0,1,8.257916
-1000.0,1,8.258791
-1000.0,1,8.259657
-1000.0,1,8.260596
-1000.0,1,8.261391
-1000.0,1,8.262122
-1000.0,1,8.262893
-1000.0,1,8.26367
-1000.0,1,8.264491
-1000.0,1,8.265281
-1000.0,1,8.266392
-1000.0,1,8.267348
-1000.0,1,8.268183
-1000.0,1,8.269172
-1000.0,1,8.270381
-1000.0,1,8.271936
-1000.0,1,8.273079
-1000.0,1,8.273845
-1000.0,1,8.274558
-1000.0,1,8.27525
-1000.0,1,8.275939
-1000.0,1,8.276708
-1000.0,1,8.277679
-1000.0,1,8.278498
-1000.0,1,8.279204
-1000.0,1,8.279937
-1000.0,1,8.280696
-1000.0,1,8.281397
-1000.0,1,8.282077
-1000.0,1,8.282781
-1000.0,1,8.28388
-1000.0,1,8.284876
-1000.0,1,8.285683
-1000.0,1,8.286665
-1000.0,1,8.287851
-1000.0,1,8.289063
-1000.0,1,8.290524
-1000.0,1,8.291271
-1000.0,1,8.291958
-1000.0,1,8.292669
-1000.0,1,8.293458
-1000.0,1,8.294163
-1000.0,1,8.29485
-1000.0,1,8.295526
-1000.0,1,8.296277
-1000.0,1,8.29701
-1000.0,1,8.297673
-1000.0,1,8.29836
-1000.0,1,8.299513
-1000.0,1,8.300518
-1000.0,1,8.301472
-1000.0,1,8.302565
-1000.0,1,8.303729
-1000.0,1,8.30498
-1000.0,1,8.306087
-1000.0,1,8.306902
-1000.0,1,8.307691
-1000.0,1,8.308473
-1000.0,1,8.30926
-1000.0,1,8.310016
-1000.0,1,8.310763
-1000.0,1,8.311473
-1000.0,1,8.312152
-1000.0,1,8.312867
-1000.0,1,8.313634
-1000.0,1,8.314338
-1000.0,1,8.315069
-1000.0,1,8.316228
-1000.0,1,8.317185
-1000.0,1,8.317986
-1000.0,1,8.319069
-1000.0,1,8.321053
-1000.0,1,8.322335
-1000.0,1,8.323269
-1000.0,1,8.32394
-1000.0,1,8.324575
-1000.0,1,8.32521
-1000.0,1,8.325915
-1000.0,1,8.326739
-1000.0,1,8.327497
-1000.0,1,8.328182
-1000.0,1,8.328911
-1000.0,1,8.329623
-1000.0,1,8.330271
-1000.0,1,8.330935
-1000.0,1,8.331891
-1000.0,1,8.333026
-1000.0,1,8.333926
-1000.0,1,8.33497
-1000.0,1,8.336071
-1000.0,1,8.337139
-1000.0,1,8.338565
-1000.0,1,8.339439
-1000.0,1,8.340206
-1000.0,1,8.340907
-1000.0,1,8.341598
-1000.0,1,8.342278
-1000.0,1,8.342921
-1000.0,1,8.343676
-1000.0,1,8.344481
-1000.0,1,8.345234
-1000.0,1,8.345948
-1000.0,1,8.346706
-1000.0,1,8.347392
-1000.0,1,8.348051
-1000.0,1,8.348961
-1000.0,1,8.349947
-1000.0,1,8.351182
-1000.0,1,8.352271
-1000.0,1,8.353504
-1000.0,1,8.355026
-1000.0,1,8.356125
-1000.0,1,8.357151
-1000.0,1,8.357966
-1000.0,1,8.358686
-1000.0,1,8.359394
-1000.0,1,8.360172
-1000.0,1,8.361012
-1000.0,1,8.361774
-1000.0,1,8.36263
-1000.0,1,8.363438
-1000.0,1,8.364119
-1000.0,1,8.364868
-1000.0,1,8.36593
-1000.0,1,8.366891
-1000.0,1,8.367749
-1000.0,1,8.369165
-1000.0,1,8.371306
-1000.0,1,8.372606
-1000.0,1,8.373569
-1000.0,1,8.374397
-1000.0,1,8.375161
-1000.0,1,8.375894
-1000.0,1,8.376705
-1000.0,1,8.377418
-1000.0,1,8.378164
-1000.0,1,8.37891
-1000.0,1,8.379821
-1000.0,1,8.380574
-1000.0,1,8.381281
-1000.0,1,8.382339
-1000.0,1,8.383316
-1000.0,1,8.384107
-1000.0,1,8.38597
-1000.0,1,8.387634
-1000.0,1,8.388824
-1000.0,1,8.389674
-1000.0,1,8.39038
-1000.0,1,8.391061
-1000.0,1,8.391883
-1000.0,1,8.392658
-1000.0,1,8.393466
-1000.0,1,8.394204
-1000.0,1,8.394938
-1000.0,1,8.395658
-1000.0,1,8.39638
-1000.0,1,8.397077
-1000.0,1,8.397844
-1000.0,1,8.398796
-1000.0,1,8.399824
-1000.0,1,8.400721
-1000.0,1,8.401513
-1000.0,1,8.402438
-1000.0,1,8.404239
-1000.0,1,8.405506
-1000.0,1,8.40648
-1000.0,1,8.407186
-1000.0,1,8.407832
-1000.0,1,8.408475
-1000.0,1,8.409446
-1000.0,1,8.410587
-1000.0,1,8.411607
-1000.0,1,8.41266
-1000.0,1,8.413629
-1000.0,1,8.414681
-1000.0,1,8.415619
-1000.0,1,8.416436
-1000.0,1,8.417284
-1000.0,1,8.418247
-1000.0,1,8.419144
-1000.0,1,8.419941
-1000.0,1,8.421213
-1000.0,1,8.422346
-1000.0,1,8.42369
-1000.0,1,8.424835
-1000.0,1,8.425624
-1000.0,1,8.426501
-1000.0,1,8.427312
-1000.0,1,8.428043
-1000.0,1,8.428804
-1000.0,1,8.429554
-1000.0,1,8.430261
-1000.0,1,8.430913
-1000.0,1,8.431863
-1000.0,1,8.432913
-1000.0,1,8.433828
-1000.0,1,8.434599
-1000.0,1,8.43557
-1000.0,1,8.436796
-1000.0,1,8.438332
-1000.0,1,8.439348
-1000.0,1,8.440087
-1000.0,1,8.440764
-1000.0,1,8.44142
-1000.0,1,8.442053
-1000.0,1,8.442771
-1000.0,1,8.443567
-1000.0,1,8.44444
-1000.0,1,8.445201
-1000.0,1,8.445933
-1000.0,1,8.446657
-1000.0,1,8.447293
-1000.0,1,8.447973
-1000.0,1,8.449167
-1000.0,1,8.450258
-1000.0,1,8.45111
-1000.0,1,8.452073
-1000.0,1,8.45308
-1000.0,1,8.454463
-1000.0,1,8.455859
-1000.0,1,8.456657
-1000.0,1,8.457321
-1000.0,1,8.457966
-1000.0,1,8.458611
-1000.0,1,8.459248
-1000.0,1,8.459997
-1000.0,1,8.460694
-1000.0,1,8.461531
-1000.0,1,8.462317
-1000.0,1,8.463051
-1000.0,1,8.463773
-1000.0,1,8.464459
-1000.0,1,8.465114
-1000.0,1,8.466231
-1000.0,1,8.467314
-1000.0,1,8.468693
-1000.0,1,8.47004
-1000.0,1,8.471498
-1000.0,1,8.472796
-1000.0,1,8.474063
-1000.0,1,8.474997
-1000.0,1,8.475714
-1000.0,1,8.476486
-1000.0,1,8.477252
-1000.0,1,8.477993
-1000.0,1,8.47872
-1000.0,1,8.479464
-1000.0,1,8.480238
-1000.0,1,8.480919
-1000.0,1,8.481664
-1000.0,1,8.482718
-1000.0,1,8.483654
-1000.0,1,8.48439
-1000.0,1,8.485525
-1000.0,1,8.486924
-1000.0,1,8.488301
-1000.0,1,8.48934
-1000.0,1,8.490065
-1000.0,1,8.49073
-1000.0,1,8.49148
-1000.0,1,8.49221
-1000.0,1,8.492919
-1000.0,1,8.493673
-1000.0,1,8.494391
-1000.0,1,8.4951
-1000.0,1,8.495782
-1000.0,1,8.496477
-1000.0,1,8.497272
-1000.0,1,8.49793
-1000.0,1,8.498549
-1000.0,1,8.499291
-1000.0,1,8.500346
-1000.0,1,8.501254
-1000.0,1,8.50205
-1000.0,1,8.503224
-1000.0,1,8.504686
-1000.0,1,8.50588
-1000.0,1,8.506938
-1000.0,1,8.507642
-1000.0,1,8.508352
-1000.0,1,8.509151
-1000.0,1,8.509958
-1000.0,1,8.510724
-1000.0,1,8.511451
-1000.0,1,8.512136
-1000.0,1,8.512873
-1000.0,1,8.513691
-1000.0,1,8.51436
-1000.0,1,8.515071
-1000.0,1,8.51628
-1000.0,1,8.517238
-1000.0,1,8.518026
-1000.0,1,8.51893
-1000.0,1,8.520285
-1000.0,1,8.521733
-1000.0,1,8.522824
-1000.0,1,8.523773
-1000.0,1,8.52457
-1000.0,1,8.525438
-1000.0,1,8.526278
-1000.0,1,8.527087
-1000.0,1,8.527855
-1000.0,1,8.528578
-1000.0,1,8.529295
-1000.0,1,8.530028
-1000.0,1,8.530694
-1000.0,1,8.531456
-1000.0,1,8.532562
-1000.0,1,8.53356
-1000.0,1,8.534356
-1000.0,1,8.5353
-1000.0,1,8.536323
-1000.0,1,8.537609
-1000.0,1,8.539071
-1000.0,1,8.539884
-1000.0,1,8.540576
-1000.0,1,8.541223
-1000.0,1,8.541894
-1000.0,1,8.542561
-1000.0,1,8.543295
-1000.0,1,8.544011
-1000.0,1,8.544797
-1000.0,1,8.545513
-1000.0,1,8.546227
-1000.0,1,8.546939
-1000.0,1,8.547615
-1000.0,1,8.548251
-1000.0,1,8.549225
-1000.0,1,8.550219
-1000.0,1,8.551325
-1000.0,1,8.552375
-1000.0,1,8.553599
-1000.0,1,8.555081
-1000.0,1,8.556106
-1000.0,1,8.557114
-1000.0,1,8.557841
-1000.0,1,8.558499
-1000.0,1,8.559114
-1000.0,1,8.559931
-1000.0,1,8.561076
-1000.0,1,8.562117
-1000.0,1,8.563331
-1000.0,1,8.564287
-1000.0,1,8.565264
-1000.0,1,8.566149
-1000.0,1,8.566974
-1000.0,1,8.56785
-1000.0,1,8.568995
-1000.0,1,8.570451
-1000.0,1,8.571542
-1000.0,1,8.572563
-1000.0,1,8.574022
-1000.0,1,8.575013
-1000.0,1,8.576322
-1000.0,1,8.577574
-1000.0,1,8.57862
-1000.0,1,8.579827
-1000.0,1,8.580864
-1000.0,1,8.581849
-1000.0,1,8.582775
-1000.0,1,8.583635
-1000.0,1,8.584485
-1000.0,1,8.585756
-1000.0,1,8.58673
-1000.0,1,8.587693
-1000.0,1,8.588577
-1000.0,1,8.590018
-1000.0,1,8.591447
-1000.0,1,8.592934
-1000.0,1,8.594151
-1000.0,1,8.595215
-1000.0,1,8.596264
-1000.0,1,8.597247
-1000.0,1,8.598295
-1000.0,1,8.599199
-1000.0,1,8.600075
-1000.0,1,8.601022
-1000.0,1,8.602286
-1000.0,1,8.603467
-1000.0,1,8.604979
-1000.0,1,8.606239
-1000.0,1,8.60787
-1000.0,1,8.609118
-1000.0,1,8.610354
-1000.0,1,8.611489
-1000.0,1,8.612675
-1000.0,1,8.613689
-1000.0,1,8.614682
-1000.0,1,8.615571
-1000.0,1,8.616408
-1000.0,1,8.617275
-1000.0,1,8.618356
-1000.0,1,8.619352
-1000.0,1,8.620316
-1000.0,1,8.621323
-1000.0,1,8.622571
-1000.0,1,8.624049
-1000.0,1,8.625183
-1000.0,1,8.626095
-1000.0,1,8.626955
-1000.0,1,8.627791
-1000.0,1,8.628671
-1000.0,1,8.629478
-1000.0,1,8.630277
-1000.0,1,8.630989
-1000.0,1,8.63173
-1000.0,1,8.632677
-1000.0,1,8.633654
-1000.0,1,8.634701
-1000.0,1,8.635797
-1000.0,1,8.636939
-1000.0,1,8.638291
-1000.0,1,8.639417
-1000.0,1,8.640369
-1000.0,1,8.641151
-1000.0,1,8.641871
-1000.0,1,8.642614
-1000.0,1,8.643505
-1000.0,1,8.644279
-1000.0,1,8.645031
-1000.0,1,8.645823
-1000.0,1,8.64667
-1000.0,1,8.647403
-1000.0,1,8.648257
-1000.0,1,8.649773
-1000.0,1,8.651091
-1000.0,1,8.652651
-1000.0,1,8.654243
-1000.0,1,8.65625
-1000.0,1,8.657971
-1000.0,1,8.659415
-1000.0,1,8.66116
-1000.0,1,8.66326
-1000.0,1,8.664771
-1000.0,1,8.666235
-1000.0,1,8.668187
-1000.0,1,8.670011
-1000.0,1,8.671587
-1000.0,1,8.6729
-1000.0,1,8.674319
-1000.0,1,8.675974
-1000.0,1,8.677715
-1000.0,1,8.679412
-1000.0,1,8.680957
-1000.0,1,8.682555
-1000.0,1,8.684099
-1000.0,1,8.685942
-1000.0,1,8.687943
-1000.0,1,8.689953
-1000.0,1,8.692381
-1000.0,1,8.693871
-1000.0,1,8.695282
-1000.0,1,8.696726
-1000.0,1,8.698328
-1000.0,1,8.699693
-1000.0,1,8.700859
-1000.0,1,8.702128
-1000.0,1,8.703633
-1000.0,1,8.70511
-1000.0,1,8.706687
-1000.0,1,8.707858
-1000.0,1,8.709933
-1000.0,1,8.711235
-1000.0,1,8.712489
-1000.0,1,8.713929
-1000.0,1,8.715554
-1000.0,1,8.717125
-1000.0,1,8.719097
-1000.0,1,8.720731
-1000.0,1,8.722697
-1000.0,1,8.72497
-1000.0,1,8.726964
-1000.0,1,8.728774
-1000.0,1,8.730137
-1000.0,1,8.731438
-1000.0,1,8.732506
-1000.0,1,8.733573
-1000.0,1,8.734559
-1000.0,1,8.735603
-1000.0,1,8.736555
-1000.0,1,8.73773
-1000.0,1,8.738631
-1000.0,1,8.739438
-1000.0,1,8.740257
-1000.0,1,8.741062
-1000.0,1,8.74191
-1000.0,1,8.742882
-1000.0,1,8.743763
-1000.0,1,8.744582
-1000.0,1,8.745379
-1000.0,1,8.74621
-1000.0,1,8.746963
-1000.0,1,8.747882
-1000.0,1,8.749053
-1000.0,1,8.750131
-1000.0,1,8.751119
-1000.0,1,8.751918
-1000.0,1,8.752622
-1000.0,1,8.75354
-1000.0,1,8.754667
-1000.0,1,8.755489
-1000.0,1,8.75625
-1000.0,1,8.75702
-1000.0,1,8.757762
-1000.0,1,8.758488
-1000.0,1,8.759323
-1000.0,1,8.760393
-1000.0,1,8.761235
-1000.0,1,8.761988
-1000.0,1,8.762726
-1000.0,1,8.763619
-1000.0,1,8.764501
-1000.0,1,8.76525
-1000.0,1,8.766156
-1000.0,1,8.767187
-1000.0,1,8.768116
-1000.0,1,8.768909
-1000.0,1,8.770112
-1000.0,1,8.77181
-1000.0,1,8.773082
-1000.0,1,8.774028
-1000.0,1,8.774715
-1000.0,1,8.775383
-1000.0,1,8.776165
-1000.0,1,8.77695
-1000.0,1,8.777773
-1000.0,1,8.778547
-1000.0,1,8.779275
-1000.0,1,8.779943
-1000.0,1,8.780597
-1000.0,1,8.781365
-1000.0,1,8.782331
-1000.0,1,8.783244
-1000.0,1,8.784212
-1000.0,1,8.785247
-1000.0,1,8.78639
-1000.0,1,8.787755
-1000.0,1,8.788912
-1000.0,1,8.789746
-1000.0,1,8.790494
-1000.0,1,8.791149
-1000.0,1,8.791876
-1000.0,1,8.792645
-1000.0,1,8.793452
-1000.0,1,8.79442
-1000.0,1,8.795205
-1000.0,1,8.795971
-1000.0,1,8.79682
-1000.0,1,8.797585
-1000.0,1,8.798371
-1000.0,1,8.799545
-1000.0,1,8.800734
-1000.0,1,8.801782
-1000.0,1,8.802878
-1000.0,1,8.804238
-1000.0,1,8.805845
-1000.0,1,8.8072
-1000.0,1,8.808132
-1000.0,1,8.808905
-1000.0,1,8.809675
-1000.0,1,8.810535
-1000.0,1,8.811423
-1000.0,1,8.812233
-1000.0,1,8.813008
-1000.0,1,8.813756
-1000.0,1,8.814446
-1000.0,1,8.815118
-1000.0,1,8.816039
-1000.0,1,8.81702
-1000.0,1,8.818129
-1000.0,1,8.819086
-1000.0,1,8.820209
-1000.0,1,8.8215
-1000.0,1,8.822719
-1000.0,1,8.823798
-1000.0,1,8.824567
-1000.0,1,8.825217
-1000.0,1,8.825951
-1000.0,1,8.826765
-1000.0,1,8.827542
-1000.0,1,8.828249
-1000.0,1,8.828974
-1000.0,1,8.829897
-1000.0,1,8.83071
-1000.0,1,8.831517
-1000.0,1,8.8326
-1000.0,1,8.833572
-1000.0,1,8.834419
-1000.0,1,8.835212
-1000.0,1,8.83651
-1000.0,1,8.837931
-1000.0,1,8.839194
-1000.0,1,8.840068
-1000.0,1,8.840743
-1000.0,1,8.841375
-1000.0,1,8.842149
-1000.0,1,8.843028
-1000.0,1,8.843807
-1000.0,1,8.844515
-1000.0,1,8.845193
-1000.0,1,8.8459
-1000.0,1,8.846601
-1000.0,1,8.847357
-1000.0,1,8.848148
-1000.0,1,8.849453
-1000.0,1,8.850378
-1000.0,1,8.851122
-1000.0,1,8.852211
-1000.0,1,8.854186
-1000.0,1,8.855476
-1000.0,1,8.856416
-1000.0,1,8.857121
-1000.0,1,8.857754
-1000.0,1,8.858387
-1000.0,1,8.859139
-1000.0,1,8.860022
-1000.0,1,8.860771
-1000.0,1,8.86144
-1000.0,1,8.862127
-1000.0,1,8.862818
-1000.0,1,8.863476
-1000.0,1,8.864081
-1000.0,1,8.864787
-1000.0,1,8.865954
-1000.0,1,8.867049
-1000.0,1,8.867945
-1000.0,1,8.869172
-1000.0,1,8.871346
-1000.0,1,8.872784
-1000.0,1,8.873846
-1000.0,1,8.874562
-1000.0,1,8.875218
-1000.0,1,8.876132
-1000.0,1,8.876976
-1000.0,1,8.877731
-1000.0,1,8.878402
-1000.0,1,8.879037
-1000.0,1,8.879731
-1000.0,1,8.880361
-1000.0,1,8.880964
-1000.0,1,8.88184
-1000.0,1,8.883044
-1000.0,1,8.884002
-1000.0,1,8.884951
-1000.0,1,8.886209
-1000.0,1,8.888107
-1000.0,1,8.889338
-1000.0,1,8.890225
-1000.0,1,8.890913
-1000.0,1,8.891558
-1000.0,1,8.892211
-1000.0,1,8.892979
-1000.0,1,8.893758
-1000.0,1,8.894502
-1000.0,1,8.895166
-1000.0,1,8.895868
-1000.0,1,8.8966
-1000.0,1,8.897211
-1000.0,1,8.897846
-1000.0,1,8.899046
-1000.0,1,8.900348
-1000.0,1,8.901291
-1000.0,1,8.902288
-1000.0,1,8.903572
-1000.0,1,8.905124
-1000.0,1,8.906294
-1000.0,1,8.907047
-1000.0,1,8.907729
-1000.0,1,8.908461
-1000.0,1,8.909542
-1000.0,1,8.910704
-1000.0,1,8.911804
-1000.0,1,8.912792
-1000.0,1,8.913728
-1000.0,1,8.914663
-1000.0,1,8.915589
-1000.0,1,8.91646
-1000.0,1,8.917447
-1000.0,1,8.918723
-1000.0,1,8.919741
